symbol,market,reversal_date,entry_date,delay,rule,entry,reversal_score,ret_3d,maxup_3d,maxdd_3d,ret_5d,maxup_5d,maxdd_5d,ret_10d,maxup_10d,maxdd_10d
CSCO,US,2024-03-01,2024-03-06,3,BOTH_HIGHS+EMA20,46.11171340942383,5,0.021354644546050183,0.02298161275742161,-0.006914650359807317,0.019117450338185016,0.02806595154636371,-0.006914650359807317,0.0077284665197263624,0.02806595154636371,-0.006914650359807317
CSCO,US,2024-04-05,2024-04-09,2,REV_HIGH,47.28263473510742,5,-0.030393810853354575,-0.004799005311596383,-0.031393671995494477,-0.04179152017784149,-0.004399113981504832,-0.04339116084085615,-0.033793204101797314,-0.004399113981504832,-0.04599078242397048
CSCO,US,2024-04-05,2024-04-09,2,PREV5_HIGH,47.28263473510742,5,-0.030393810853354575,-0.004799005311596383,-0.031393671995494477,-0.04179152017784149,-0.004399113981504832,-0.04339116084085615,-0.033793204101797314,-0.004399113981504832,-0.04599078242397048
CSCO,US,2024-04-05,2024-04-09,2,REV_HIGH+EMA20,47.28263473510742,5,-0.030393810853354575,-0.004799005311596383,-0.031393671995494477,-0.04179152017784149,-0.004399113981504832,-0.04339116084085615,-0.033793204101797314,-0.004399113981504832,-0.04599078242397048
CSCO,US,2024-04-05,2024-04-09,2,BOTH_HIGHS,47.28263473510742,5,-0.030393810853354575,-0.004799005311596383,-0.031393671995494477,-0.04179152017784149,-0.004399113981504832,-0.04339116084085615,-0.033793204101797314,-0.004399113981504832,-0.04599078242397048
CSCO,US,2024-04-05,2024-04-09,2,BOTH_HIGHS+EMA20,47.28263473510742,5,-0.030393810853354575,-0.004799005311596383,-0.031393671995494477,-0.04179152017784149,-0.004399113981504832,-0.04339116084085615,-0.033793204101797314,-0.004399113981504832,-0.04599078242397048
CSCO,US,2024-06-14,2024-06-18,2,REV_HIGH,43.46296691894531,5,0.028496634413347266,0.04067860814060675,-0.0023928544236986315,0.019360329645985885,0.04067860814060675,-0.0023928544236986315,0.024363508635934172,0.04111369920006269,-0.0023928544236986315
CSCO,US,2024-06-14,2024-06-20,3,PREV5_HIGH,44.17206573486328,5,0.014126760166854435,0.023972485017158762,0.005779170285574731,0.015624932531291158,0.023972485017158762,0.0010701326796374033,0.007055866768018726,0.02440059151408769,-0.00028387893757819693
CSCO,US,2024-06-14,2024-06-20,3,REV_HIGH+EMA20,44.17206573486328,5,0.014126760166854435,0.023972485017158762,0.005779170285574731,0.015624932531291158,0.023972485017158762,0.0010701326796374033,0.007055866768018726,0.02440059151408769,-0.00028387893757819693
CSCO,US,2024-06-14,2024-06-20,3,BOTH_HIGHS,44.17206573486328,5,0.014126760166854435,0.023972485017158762,0.005779170285574731,0.015624932531291158,0.023972485017158762,0.0010701326796374033,0.007055866768018726,0.02440059151408769,-0.00028387893757819693
CSCO,US,2024-06-14,2024-06-20,3,BOTH_HIGHS+EMA20,44.17206573486328,5,0.014126760166854435,0.023972485017158762,0.005779170285574731,0.015624932531291158,0.023972485017158762,0.0010701326796374033,0.007055866768018726,0.02440059151408769,-0.00028387893757819693
CSCO,US,2024-06-17,2024-06-18,1,REV_HIGH,43.46296691894531,5,0.028496634413347266,0.04067860814060675,-0.0023928544236986315,0.019360329645985885,0.04067860814060675,-0.0023928544236986315,0.024363508635934172,0.04111369920006269,-0.0023928544236986315
CSCO,US,2024-06-17,2024-06-20,2,PREV5_HIGH,44.17206573486328,5,0.014126760166854435,0.023972485017158762,0.005779170285574731,0.015624932531291158,0.023972485017158762,0.0010701326796374033,0.007055866768018726,0.02440059151408769,-0.00028387893757819693
CSCO,US,2024-06-17,2024-06-20,2,REV_HIGH+EMA20,44.17206573486328,5,0.014126760166854435,0.023972485017158762,0.005779170285574731,0.015624932531291158,0.023972485017158762,0.0010701326796374033,0.007055866768018726,0.02440059151408769,-0.00028387893757819693
CSCO,US,2024-06-17,2024-06-20,2,BOTH_HIGHS,44.17206573486328,5,0.014126760166854435,0.023972485017158762,0.005779170285574731,0.015624932531291158,0.023972485017158762,0.0010701326796374033,0.007055866768018726,0.02440059151408769,-0.00028387893757819693
CSCO,US,2024-06-17,2024-06-20,2,BOTH_HIGHS+EMA20,44.17206573486328,5,0.014126760166854435,0.023972485017158762,0.005779170285574731,0.015624932531291158,0.023972485017158762,0.0010701326796374033,0.007055866768018726,0.02440059151408769,-0.00028387893757819693
CSCO,US,2024-11-01,2024-11-04,1,REV_HIGH,53.64431381225586,7,0.04030091302883876,0.0442414002037117,-0.005910786766278098,0.05015226628769276,0.06358590410736009,-0.005910786766278098,0.026509160688311217,0.06358590410736009,-0.005910786766278098
CSCO,US,2024-11-01,2024-11-06,3,PREV5_HIGH,55.604454040527344,7,0.013132827135198477,0.026092909115558838,-0.005702525731279273,0.022636905447129818,0.026092909115558838,-0.005702525731279273,-0.006393702576511839,0.026092909115558838,-0.026265903786805378
CSCO,US,2024-11-01,2024-11-04,1,REV_HIGH+EMA20,53.64431381225586,7,0.04030091302883876,0.0442414002037117,-0.005910786766278098,0.05015226628769276,0.06358590410736009,-0.005910786766278098,0.026509160688311217,0.06358590410736009,-0.005910786766278098
CSCO,US,2024-11-01,2024-11-06,3,BOTH_HIGHS,55.604454040527344,7,0.013132827135198477,0.026092909115558838,-0.005702525731279273,0.022636905447129818,0.026092909115558838,-0.005702525731279273,-0.006393702576511839,0.026092909115558838,-0.026265903786805378
CSCO,US,2024-11-01,2024-11-06,3,BOTH_HIGHS+EMA20,55.604454040527344,7,0.013132827135198477,0.026092909115558838,-0.005702525731279273,0.022636905447129818,0.026092909115558838,-0.005702525731279273,-0.006393702576511839,0.026092909115558838,-0.026265903786805378
CSCO,US,2024-12-20,2024-12-23,1,REV_HIGH,56.67099380493164,7,0.010681638165312979,0.018311300597181113,-0.003051919733602193,0.003730085182641396,0.018311300597181113,-0.009664277895225726,0.010569898507407194,0.018311300597181113,-0.009664277895225726
CSCO,US,2024-12-20,2024-12-24,2,PREV5_HIGH,57.50693130493164,7,-0.01102752440000887,0.003508830990009537,-0.024060086346683884,-0.01253132898581022,0.003508830990009537,-0.024060086346683884,-0.011858364825115264,0.003508830990009537,-0.024060086346683884
CSCO,US,2024-12-20,2024-12-23,1,REV_HIGH+EMA20,56.67099380493164,7,0.010681638165312979,0.018311300597181113,-0.003051919733602193,0.003730085182641396,0.018311300597181113,-0.009664277895225726,0.010569898507407194,0.018311300597181113,-0.009664277895225726
CSCO,US,2024-12-20,2024-12-24,2,BOTH_HIGHS,57.50693130493164,7,-0.01102752440000887,0.003508830990009537,-0.024060086346683884,-0.01253132898581022,0.003508830990009537,-0.024060086346683884,-0.011858364825115264,0.003508830990009537,-0.024060086346683884
CSCO,US,2024-12-20,2024-12-24,2,BOTH_HIGHS+EMA20,57.50693130493164,7,-0.01102752440000887,0.003508830990009537,-0.024060086346683884,-0.01253132898581022,0.003508830990009537,-0.024060086346683884,-0.011858364825115264,0.003508830990009537,-0.024060086346683884
CSCO,US,2025-10-14,2025-10-15,1,REV_HIGH,68.52095794677734,6,0.016254324738433468,0.02085731223675613,-0.013665082140321805,0.016398181129671174,0.02474113370388986,-0.013665082140321805,0.026035668590949967,0.04746831845927346,-0.013665082140321805
CSCO,US,2025-10-14,2025-10-15,1,REV_HIGH+EMA20,68.52095794677734,6,0.016254324738433468,0.02085731223675613,-0.013665082140321805,0.016398181129671174,0.02474113370388986,-0.013665082140321805,0.026035668590949967,0.04746831845927346,-0.013665082140321805
CSCO,US,2026-01-12,2026-01-13,1,REV_HIGH,74.78350067138672,5,-0.003710152485869478,0.007685165919896431,-0.02186309362612915,-0.023585539434053615,0.007685165919896431,-0.03259574582793767,0.04624341322194403,0.04730346121785556,-0.03259574582793767
CSCO,US,2026-02-13,2026-02-18,2,REV_HIGH,77.46884155273438,6,-0.0056280305802759445,0.016628371999907854,-0.015860768495398525,0.012023640742029107,0.016628371999907854,-0.015860768495398525,0.034407833132886756,0.035558975876866405,-0.015860768495398525
CSCO,US,2026-07-08,2026-07-09,1,REV_HIGH,118.30999755859375,5,-0.010311903016470891,0.02789285030729105,-0.01479164936279631,-0.07311295811835694,0.02789285030729105,-0.09111654975698913,-0.04691062071584118,0.02789285030729105,-0.09111654975698913
CSCO,US,2026-07-08,2026-07-10,2,PREV5_HIGH,121.30999755859375,5,-0.07864150612087384,-0.007996053418718452,-0.09141865106817815,-0.0772400898999418,-0.007996053418718452,-0.11359326565513295,-0.058857468744072494,-0.007996053418718452,-0.11359326565513295
CSCO,US,2026-07-08,2026-07-09,1,REV_HIGH+EMA20,118.30999755859375,5,-0.010311903016470891,0.02789285030729105,-0.01479164936279631,-0.07311295811835694,0.02789285030729105,-0.09111654975698913,-0.04691062071584118,0.02789285030729105,-0.09111654975698913
CSCO,US,2026-07-08,2026-07-10,2,BOTH_HIGHS,121.30999755859375,5,-0.07864150612087384,-0.007996053418718452,-0.09141865106817815,-0.0772400898999418,-0.007996053418718452,-0.11359326565513295,-0.058857468744072494,-0.007996053418718452,-0.11359326565513295
CSCO,US,2026-07-08,2026-07-10,2,BOTH_HIGHS+EMA20,121.30999755859375,5,-0.07864150612087384,-0.007996053418718452,-0.09141865106817815,-0.0772400898999418,-0.007996053418718452,-0.11359326565513295,-0.058857468744072494,-0.007996053418718452,-0.11359326565513295
CSU.TO,CA,2020-07-27,2020-07-30,3,REV_HIGH,1570.1298828125,5,-6.141883415522464e-06,0.017427694877777178,-0.02365382958893425,-0.023465259952494488,0.029691802751467655,-0.026421185591829377,-0.04492445638889597,0.029691802751467655,-0.05340239648488565
CSU.TO,CA,2020-07-27,2020-07-30,3,REV_HIGH+EMA20,1570.1298828125,5,-6.141883415522464e-06,0.017427694877777178,-0.02365382958893425,-0.023465259952494488,0.029691802751467655,-0.026421185591829377,-0.04492445638889597,0.029691802751467655,-0.05340239648488565
CSU.TO,CA,2020-07-30,2020-08-04,2,REV_HIGH,1579.1063232421875,6,-0.02901637819737557,0.023838512829001512,-0.03195550085769283,-0.024557826394926652,0.023838512829001512,-0.05878333687741877,-0.05931467893688325,0.023838512829001512,-0.06141585154728835
CSU.TO,CA,2020-07-30,2020-08-04,2,REV_HIGH+EMA20,1579.1063232421875,6,-0.02901637819737557,0.023838512829001512,-0.03195550085769283,-0.024557826394926652,0.023838512829001512,-0.05878333687741877,-0.05931467893688325,0.023838512829001512,-0.06141585154728835
CSU.TO,CA,2020-09-21,2020-09-22,1,REV_HIGH,1490.948486328125,5,0.028014753742677367,0.04546926497247927,-0.03539292371951197,-0.0012328626927626818,0.04546926497247927,-0.03539292371951197,0.008399153420092675,0.04546926497247927,-0.03539292371951197
CSU.TO,CA,2020-09-21,2020-09-22,1,REV_HIGH+EMA20,1490.948486328125,5,0.028014753742677367,0.04546926497247927,-0.03539292371951197,-0.0012328626927626818,0.04546926497247927,-0.03539292371951197,0.008399153420092675,0.04546926497247927,-0.03539292371951197
CSU.TO,CA,2022-02-18,2022-02-22,1,REV_HIGH,2068.2568359375,5,0.01341072149469169,0.015319044308595542,-0.043426779101951585,0.024534738502144826,0.03105572000318757,-0.043426779101951585,-0.015626364857559083,0.06925593770834393,-0.043426779101951585
CSU.TO,CA,2022-02-24,2022-02-25,1,REV_HIGH,2095.99365234375,6,0.01711354087678907,0.02396926946059086,-0.016219052335657347,-0.009273295058117581,0.0551062022822153,-0.021049585780144042,-0.031004497279617627,0.0551062022822153,-0.04533559334494397
CSU.TO,CA,2022-02-24,2022-02-25,1,PREV5_HIGH,2095.99365234375,6,0.01711354087678907,0.02396926946059086,-0.016219052335657347,-0.009273295058117581,0.0551062022822153,-0.021049585780144042,-0.031004497279617627,0.0551062022822153,-0.04533559334494397
CSU.TO,CA,2022-02-24,2022-02-25,1,REV_HIGH+EMA20,2095.99365234375,6,0.01711354087678907,0.02396926946059086,-0.016219052335657347,-0.009273295058117581,0.0551062022822153,-0.021049585780144042,-0.031004497279617627,0.0551062022822153,-0.04533559334494397
CSU.TO,CA,2022-02-24,2022-02-25,1,BOTH_HIGHS,2095.99365234375,6,0.01711354087678907,0.02396926946059086,-0.016219052335657347,-0.009273295058117581,0.0551062022822153,-0.021049585780144042,-0.031004497279617627,0.0551062022822153,-0.04533559334494397
CSU.TO,CA,2022-02-24,2022-02-25,1,BOTH_HIGHS+EMA20,2095.99365234375,6,0.01711354087678907,0.02396926946059086,-0.016219052335657347,-0.009273295058117581,0.0551062022822153,-0.021049585780144042,-0.031004497279617627,0.0551062022822153,-0.04533559334494397
CSU.TO,CA,2022-05-11,2022-05-16,3,REV_HIGH,1931.4383544921875,6,0.004228324464967015,0.030425401318200596,-0.015700807592906818,-0.0021781856201701366,0.030425401318200596,-0.016481562542067674,0.022780570488201368,0.03866633173328693,-0.016481562542067674
CSU.TO,CA,2022-10-13,2022-10-18,3,REV_HIGH,1857.49462890625,6,0.006692561200941416,0.014026954953272552,-0.020933463803103236,0.0428723349164295,0.0538873114243934,-0.020933463803103236,0.055267682732721646,0.08397940668150183,-0.020933463803103236
CSU.TO,CA,2023-02-27,2023-02-28,1,REV_HIGH,2332.88916015625,5,-0.02143076761752427,-0.0074927967454957445,-0.03670672723967228,-0.04339431662179549,-0.0074927967454957445,-0.04694909868738195,0.001636751304011419,0.022948205343626515,-0.04694909868738195
CSU.TO,CA,2023-06-23,2023-06-27,2,REV_HIGH,2674.493408203125,6,0.021496021123305287,0.030111540530975978,-0.0026050406248711022,0.004287373713169451,0.03200621467434073,-0.009620374450250546,-0.027558610553893415,0.03200621467434073,-0.035355391972255124
CSU.TO,CA,2023-06-23,2023-06-28,3,REV_HIGH+EMA20,2711.251708984375,6,0.010297797796671171,0.018014597916142794,-0.014695544918241987,-0.024809624460853663,0.018014597916142794,-0.037401743823140654,-0.014633210289837661,0.018014597916142794,-0.048433741183209644
CSU.TO,CA,2023-10-30,2023-10-31,1,REV_HIGH,2768.384033203125,5,0.03039543619134899,0.04204283255605579,3.747963805977861e-08,0.03739921887601372,0.04494954849717003,3.747963805977861e-08,0.09851048137799667,0.12030891146912115,3.747963805977861e-08
