symbol,market,rule,reversal_date,entry_date,target_R,stop,risk_pct,target,outcome,exit_date,bars_held,ret,R
AEM.TO,CA,BOTH_HIGHS+EMA20,2022-08-22,2022-08-24,1,51.10156109735145,0.05852596321199596,57.454934569152456,STOP,2022-08-30,4,-0.05852596321199599,-1.0
AEM.TO,CA,BOTH_HIGHS+EMA20,2022-08-22,2022-08-24,2,51.10156109735145,0.05852596321199596,60.63162130505296,STOP,2022-08-30,4,-0.05852596321199599,-1.0
AEM.TO,CA,BOTH_HIGHS+EMA20,2022-08-22,2022-08-24,3,51.10156109735145,0.05852596321199596,63.80830804095346,STOP,2022-08-30,4,-0.05852596321199599,-1.0
AEM.TO,CA,REV_HIGH,2023-10-03,2023-10-06,1,56.69882157992274,0.036832572899252035,61.0352711324796,TARGET,2023-10-11,2,0.036832572899252014,1.0
AEM.TO,CA,REV_HIGH,2023-10-03,2023-10-06,2,56.69882157992274,0.036832572899252035,63.20349590875803,TARGET,2023-10-13,4,0.07366514579850403,2.0
AEM.TO,CA,REV_HIGH,2023-10-03,2023-10-06,3,56.69882157992274,0.036832572899252035,65.37172068503645,TARGET,2023-10-18,7,0.11049771869775604,2.999999999999997
AEM.TO,CA,REV_HIGH,2023-12-11,2023-12-13,1,65.26859921078444,0.06170469793826311,73.85305911441087,TIME,2023-12-29,10,0.005118740634059149,0.0829554443193384
AEM.TO,CA,REV_HIGH,2023-12-11,2023-12-13,2,65.26859921078444,0.06170469793826311,78.14528906622408,TIME,2023-12-29,10,0.005118740634059149,0.0829554443193384
AEM.TO,CA,REV_HIGH,2023-12-11,2023-12-13,3,65.26859921078444,0.06170469793826311,82.43751901803729,TIME,2023-12-29,10,0.005118740634059149,0.0829554443193384
AEM.TO,CA,PREV5_HIGH,2023-12-11,2023-12-14,1,65.26859921078444,0.07235692627834406,75.45060855288743,TIME,2024-01-02,10,-0.014498642077236834,-0.200376699549995
AEM.TO,CA,PREV5_HIGH,2023-12-11,2023-12-14,2,65.26859921078444,0.07235692627834406,80.54161322393892,TIME,2024-01-02,10,-0.014498642077236834,-0.200376699549995
AEM.TO,CA,PREV5_HIGH,2023-12-11,2023-12-14,3,65.26859921078444,0.07235692627834406,85.63261789499042,TIME,2024-01-02,10,-0.014498642077236834,-0.200376699549995
AEM.TO,CA,REV_HIGH+EMA20,2023-12-11,2023-12-13,1,65.26859921078444,0.06170469793826311,73.85305911441087,TIME,2023-12-29,10,0.005118740634059149,0.0829554443193384
AEM.TO,CA,REV_HIGH+EMA20,2023-12-11,2023-12-13,2,65.26859921078444,0.06170469793826311,78.14528906622408,TIME,2023-12-29,10,0.005118740634059149,0.0829554443193384
AEM.TO,CA,REV_HIGH+EMA20,2023-12-11,2023-12-13,3,65.26859921078444,0.06170469793826311,82.43751901803729,TIME,2023-12-29,10,0.005118740634059149,0.0829554443193384
AEM.TO,CA,BOTH_HIGHS,2023-12-11,2023-12-14,1,65.26859921078444,0.07235692627834406,75.45060855288743,TIME,2024-01-02,10,-0.014498642077236834,-0.200376699549995
AEM.TO,CA,BOTH_HIGHS,2023-12-11,2023-12-14,2,65.26859921078444,0.07235692627834406,80.54161322393892,TIME,2024-01-02,10,-0.014498642077236834,-0.200376699549995
AEM.TO,CA,BOTH_HIGHS,2023-12-11,2023-12-14,3,65.26859921078444,0.07235692627834406,85.63261789499042,TIME,2024-01-02,10,-0.014498642077236834,-0.200376699549995
AEM.TO,CA,BOTH_HIGHS+EMA20,2023-12-11,2023-12-14,1,65.26859921078444,0.07235692627834406,75.45060855288743,TIME,2024-01-02,10,-0.014498642077236834,-0.200376699549995
AEM.TO,CA,BOTH_HIGHS+EMA20,2023-12-11,2023-12-14,2,65.26859921078444,0.07235692627834406,80.54161322393892,TIME,2024-01-02,10,-0.014498642077236834,-0.200376699549995
AEM.TO,CA,BOTH_HIGHS+EMA20,2023-12-11,2023-12-14,3,65.26859921078444,0.07235692627834406,85.63261789499042,TIME,2024-01-02,10,-0.014498642077236834,-0.200376699549995
AEM.TO,CA,REV_HIGH,2024-01-10,2024-01-12,1,65.92302660492588,0.028093157866521654,69.73406262847256,STOP,2024-01-16,2,-0.028093157866521667,-1.0
AEM.TO,CA,REV_HIGH,2024-01-10,2024-01-12,2,65.92302660492588,0.028093157866521654,71.6395806402459,STOP,2024-01-16,2,-0.028093157866521667,-1.0
AEM.TO,CA,REV_HIGH,2024-01-10,2024-01-12,3,65.92302660492588,0.028093157866521654,73.54509865201923,STOP,2024-01-16,2,-0.028093157866521667,-1.0
AEM.TO,CA,REV_HIGH,2024-01-22,2024-01-23,1,62.76642177130353,0.04074115217018283,68.0979886290871,STOP,2024-02-02,8,-0.040741152170182815,-1.0
AEM.TO,CA,REV_HIGH,2024-01-22,2024-01-23,2,62.76642177130353,0.04074115217018283,70.76377205797888,STOP,2024-02-02,8,-0.040741152170182815,-1.0
AEM.TO,CA,REV_HIGH,2024-01-22,2024-01-23,3,62.76642177130353,0.04074115217018283,73.42955548687067,STOP,2024-02-02,8,-0.040741152170182815,-1.0
AEM.TO,CA,REV_HIGH,2024-10-09,2024-10-10,1,102.98764449507819,0.03872917075031529,111.28629654496085,TARGET,2024-10-16,3,0.038729170750315234,1.0
AEM.TO,CA,REV_HIGH,2024-10-09,2024-10-10,2,102.98764449507819,0.03872917075031529,115.43562256990218,TARGET,2024-10-18,5,0.07745834150063047,2.0
AEM.TO,CA,REV_HIGH,2024-10-09,2024-10-10,3,102.98764449507819,0.03872917075031529,119.58494859484351,TARGET,2024-10-22,7,0.11618751225094592,3.0
AEM.TO,CA,PREV5_HIGH,2024-10-09,2024-10-15,1,102.98764449507819,0.07269034732567614,119.13372391312494,TARGET,2024-10-22,5,0.07269034732567614,1.0
AEM.TO,CA,PREV5_HIGH,2024-10-09,2024-10-15,2,102.98764449507819,0.07269034732567614,127.20676362214832,TIME,2024-10-29,10,0.09291646750630256,1.2782504269790709
AEM.TO,CA,PREV5_HIGH,2024-10-09,2024-10-15,3,102.98764449507819,0.07269034732567614,135.2798033311717,TIME,2024-10-29,10,0.09291646750630256,1.2782504269790709
AEM.TO,CA,REV_HIGH+EMA20,2024-10-09,2024-10-10,1,102.98764449507819,0.03872917075031529,111.28629654496085,TARGET,2024-10-16,3,0.038729170750315234,1.0
AEM.TO,CA,REV_HIGH+EMA20,2024-10-09,2024-10-10,2,102.98764449507819,0.03872917075031529,115.43562256990218,TARGET,2024-10-18,5,0.07745834150063047,2.0
AEM.TO,CA,REV_HIGH+EMA20,2024-10-09,2024-10-10,3,102.98764449507819,0.03872917075031529,119.58494859484351,TARGET,2024-10-22,7,0.11618751225094592,3.0
AEM.TO,CA,BOTH_HIGHS,2024-10-09,2024-10-15,1,102.98764449507819,0.07269034732567614,119.13372391312494,TARGET,2024-10-22,5,0.07269034732567614,1.0
AEM.TO,CA,BOTH_HIGHS,2024-10-09,2024-10-15,2,102.98764449507819,0.07269034732567614,127.20676362214832,TIME,2024-10-29,10,0.09291646750630256,1.2782504269790709
AEM.TO,CA,BOTH_HIGHS,2024-10-09,2024-10-15,3,102.98764449507819,0.07269034732567614,135.2798033311717,TIME,2024-10-29,10,0.09291646750630256,1.2782504269790709
AEM.TO,CA,BOTH_HIGHS+EMA20,2024-10-09,2024-10-15,1,102.98764449507819,0.07269034732567614,119.13372391312494,TARGET,2024-10-22,5,0.07269034732567614,1.0
AEM.TO,CA,BOTH_HIGHS+EMA20,2024-10-09,2024-10-15,2,102.98764449507819,0.07269034732567614,127.20676362214832,TIME,2024-10-29,10,0.09291646750630256,1.2782504269790709
AEM.TO,CA,BOTH_HIGHS+EMA20,2024-10-09,2024-10-15,3,102.98764449507819,0.07269034732567614,135.2798033311717,TIME,2024-10-29,10,0.09291646750630256,1.2782504269790709
AEM.TO,CA,REV_HIGH,2024-11-14,2024-11-18,1,103.22307667135887,0.061619328064279305,116.7794868052036,TARGET,2024-11-27,7,0.06161932806427939,1.0
AEM.TO,CA,REV_HIGH,2024-11-14,2024-11-18,2,103.22307667135887,0.061619328064279305,123.55769187212597,TIME,2024-12-02,10,0.04287073292935939,0.6957351577193125
AEM.TO,CA,REV_HIGH,2024-11-14,2024-11-18,3,103.22307667135887,0.061619328064279305,130.33589693904833,TIME,2024-12-02,10,0.04287073292935939,0.6957351577193125
AEM.TO,CA,REV_HIGH+EMA20,2024-11-14,2024-11-19,1,103.22307667135887,0.08646574935935515,122.7631446421177,TIME,2024-12-03,10,0.05555732985429729,0.642535689170967
AEM.TO,CA,REV_HIGH+EMA20,2024-11-14,2024-11-19,2,103.22307667135887,0.08646574935935515,132.5331786274971,TIME,2024-12-03,10,0.05555732985429729,0.642535689170967
AEM.TO,CA,REV_HIGH+EMA20,2024-11-14,2024-11-19,3,103.22307667135887,0.08646574935935515,142.3032126128765,TIME,2024-12-03,10,0.05555732985429729,0.642535689170967
AEM.TO,CA,REV_HIGH,2025-02-28,2025-03-05,1,131.602246425848,0.06884234554883638,151.06148038079263,TARGET,2025-03-18,9,0.06884234554883628,1.0
AEM.TO,CA,REV_HIGH,2025-02-28,2025-03-05,2,131.602246425848,0.06884234554883638,160.79109735826495,TIME,2025-03-19,10,0.05840758124984813,0.8484252066689705
AEM.TO,CA,REV_HIGH,2025-02-28,2025-03-05,3,131.602246425848,0.06884234554883638,170.52071433573727,TIME,2025-03-19,10,0.05840758124984813,0.8484252066689705
AEM.TO,CA,PREV5_HIGH,2025-02-28,2025-03-05,1,131.602246425848,0.06884234554883638,151.06148038079263,TARGET,2025-03-18,9,0.06884234554883628,1.0
AEM.TO,CA,PREV5_HIGH,2025-02-28,2025-03-05,2,131.602246425848,0.06884234554883638,160.79109735826495,TIME,2025-03-19,10,0.05840758124984813,0.8484252066689705
AEM.TO,CA,PREV5_HIGH,2025-02-28,2025-03-05,3,131.602246425848,0.06884234554883638,170.52071433573727,TIME,2025-03-19,10,0.05840758124984813,0.8484252066689705
AEM.TO,CA,REV_HIGH+EMA20,2025-02-28,2025-03-05,1,131.602246425848,0.06884234554883638,151.06148038079263,TARGET,2025-03-18,9,0.06884234554883628,1.0
AEM.TO,CA,REV_HIGH+EMA20,2025-02-28,2025-03-05,2,131.602246425848,0.06884234554883638,160.79109735826495,TIME,2025-03-19,10,0.05840758124984813,0.8484252066689705
AEM.TO,CA,REV_HIGH+EMA20,2025-02-28,2025-03-05,3,131.602246425848,0.06884234554883638,170.52071433573727,TIME,2025-03-19,10,0.05840758124984813,0.8484252066689705
AEM.TO,CA,BOTH_HIGHS,2025-02-28,2025-03-05,1,131.602246425848,0.06884234554883638,151.06148038079263,TARGET,2025-03-18,9,0.06884234554883628,1.0
AEM.TO,CA,BOTH_HIGHS,2025-02-28,2025-03-05,2,131.602246425848,0.06884234554883638,160.79109735826495,TIME,2025-03-19,10,0.05840758124984813,0.8484252066689705
AEM.TO,CA,BOTH_HIGHS,2025-02-28,2025-03-05,3,131.602246425848,0.06884234554883638,170.52071433573727,TIME,2025-03-19,10,0.05840758124984813,0.8484252066689705
AEM.TO,CA,BOTH_HIGHS+EMA20,2025-02-28,2025-03-05,1,131.602246425848,0.06884234554883638,151.06148038079263,TARGET,2025-03-18,9,0.06884234554883628,1.0
AEM.TO,CA,BOTH_HIGHS+EMA20,2025-02-28,2025-03-05,2,131.602246425848,0.06884234554883638,160.79109735826495,TIME,2025-03-19,10,0.05840758124984813,0.8484252066689705
AEM.TO,CA,BOTH_HIGHS+EMA20,2025-02-28,2025-03-05,3,131.602246425848,0.06884234554883638,170.52071433573727,TIME,2025-03-19,10,0.05840758124984813,0.8484252066689705
AEM.TO,CA,REV_HIGH,2025-10-22,2025-10-23,1,221.41275828676643,0.03402120292172578,237.00881153745226,STOP,2025-10-27,2,-0.034021202921725724,-1.0
AEM.TO,CA,REV_HIGH,2025-10-22,2025-10-23,2,221.41275828676643,0.03402120292172578,244.80683816279517,STOP,2025-10-27,2,-0.034021202921725724,-1.0
AEM.TO,CA,REV_HIGH,2025-10-22,2025-10-23,3,221.41275828676643,0.03402120292172578,252.6048647881381,STOP,2025-10-27,2,-0.034021202921725724,-1.0
AEM.TO,CA,REV_HIGH,2025-10-28,2025-10-30,1,210.24849022587077,0.07220705660875465,242.9743796471761,TARGET,2025-11-12,9,0.0722070566087547,1.0
AEM.TO,CA,REV_HIGH,2025-10-28,2025-10-30,2,210.24849022587077,0.07220705660875465,259.3373243578288,TIME,2025-11-13,10,0.04008091732880703,0.555083106987461
AEM.TO,CA,REV_HIGH,2025-10-28,2025-10-30,3,210.24849022587077,0.07220705660875465,275.7002690684815,TIME,2025-11-13,10,0.04008091732880703,0.555083106987461
AEM.TO,CA,REV_HIGH,2025-11-21,2025-11-24,1,219.22171326779835,0.06212193579668751,248.26275328493603,TIME,2025-12-08,10,-0.024905194891076676,-0.4009082230242526
AEM.TO,CA,REV_HIGH,2025-11-21,2025-11-24,2,219.22171326779835,0.06212193579668751,262.78327329350486,TIME,2025-12-08,10,-0.024905194891076676,-0.4009082230242526
AEM.TO,CA,REV_HIGH,2025-11-21,2025-11-24,3,219.22171326779835,0.06212193579668751,277.3037933020737,TIME,2025-12-08,10,-0.024905194891076676,-0.4009082230242526
AEM.TO,CA,PREV5_HIGH,2025-11-21,2025-11-26,1,219.22171326779835,0.09426820975161095,264.85473326540483,TIME,2025-12-10,10,-0.06612177856348844,-0.7014218126950106
AEM.TO,CA,PREV5_HIGH,2025-11-21,2025-11-26,2,219.22171326779835,0.09426820975161095,287.6712432642081,TIME,2025-12-10,10,-0.06612177856348844,-0.7014218126950106
AEM.TO,CA,PREV5_HIGH,2025-11-21,2025-11-26,3,219.22171326779835,0.09426820975161095,310.4877532630113,TIME,2025-12-10,10,-0.06612177856348844,-0.7014218126950106
AEM.TO,CA,REV_HIGH+EMA20,2025-11-21,2025-11-24,1,219.22171326779835,0.06212193579668751,248.26275328493603,TIME,2025-12-08,10,-0.024905194891076676,-0.4009082230242526
AEM.TO,CA,REV_HIGH+EMA20,2025-11-21,2025-11-24,2,219.22171326779835,0.06212193579668751,262.78327329350486,TIME,2025-12-08,10,-0.024905194891076676,-0.4009082230242526
AEM.TO,CA,REV_HIGH+EMA20,2025-11-21,2025-11-24,3,219.22171326779835,0.06212193579668751,277.3037933020737,TIME,2025-12-08,10,-0.024905194891076676,-0.4009082230242526
AEM.TO,CA,BOTH_HIGHS,2025-11-21,2025-11-26,1,219.22171326779835,0.09426820975161095,264.85473326540483,TIME,2025-12-10,10,-0.06612177856348844,-0.7014218126950106
AEM.TO,CA,BOTH_HIGHS,2025-11-21,2025-11-26,2,219.22171326779835,0.09426820975161095,287.6712432642081,TIME,2025-12-10,10,-0.06612177856348844,-0.7014218126950106
AEM.TO,CA,BOTH_HIGHS,2025-11-21,2025-11-26,3,219.22171326779835,0.09426820975161095,310.4877532630113,TIME,2025-12-10,10,-0.06612177856348844,-0.7014218126950106
AEM.TO,CA,BOTH_HIGHS+EMA20,2025-11-21,2025-11-26,1,219.22171326779835,0.09426820975161095,264.85473326540483,TIME,2025-12-10,10,-0.06612177856348844,-0.7014218126950106
AEM.TO,CA,BOTH_HIGHS+EMA20,2025-11-21,2025-11-26,2,219.22171326779835,0.09426820975161095,287.6712432642081,TIME,2025-12-10,10,-0.06612177856348844,-0.7014218126950106
AEM.TO,CA,BOTH_HIGHS+EMA20,2025-11-21,2025-11-26,3,219.22171326779835,0.09426820975161095,310.4877532630113,TIME,2025-12-10,10,-0.06612177856348844,-0.7014218126950106
AEM.TO,CA,REV_HIGH,2026-03-09,2026-03-10,1,288.3999938964844,0.06494179961399611,328.4599914550781,STOP,2026-03-13,3,-0.06494179961399615,-1.0
AEM.TO,CA,REV_HIGH,2026-03-09,2026-03-10,2,288.3999938964844,0.06494179961399611,348.489990234375,STOP,2026-03-13,3,-0.06494179961399615,-1.0
AEM.TO,CA,REV_HIGH,2026-03-09,2026-03-10,3,288.3999938964844,0.06494179961399611,368.5199890136719,STOP,2026-03-13,3,-0.06494179961399615,-1.0
AEM.TO,CA,REV_HIGH,2026-05-28,2026-05-29,1,236.6999969482422,0.06619851294826973,270.2599945068359,STOP,2026-06-05,5,-0.06619851294826973,-1.0
AEM.TO,CA,REV_HIGH,2026-05-28,2026-05-29,2,236.6999969482422,0.06619851294826973,287.0399932861327,STOP,2026-06-05,5,-0.06619851294826973,-1.0
AEM.TO,CA,REV_HIGH,2026-05-28,2026-05-29,3,236.6999969482422,0.06619851294826973,303.8199920654296,STOP,2026-06-05,5,-0.06619851294826973,-1.0
AEM.TO,CA,REV_HIGH,2026-07-02,2026-07-03,1,210.0,0.0625,238.0,STOP,2026-07-08,3,-0.0625,-1.0
AEM.TO,CA,REV_HIGH,2026-07-02,2026-07-03,2,210.0,0.0625,252.0,STOP,2026-07-08,3,-0.0625,-1.0
AEM.TO,CA,REV_HIGH,2026-07-02,2026-07-03,3,210.0,0.0625,266.0,STOP,2026-07-08,3,-0.0625,-1.0
AMAT,US,REV_HIGH,2020-02-28,2020-03-02,1,51.07909557737027,0.10106353623997479,62.564298892844576,STOP,2020-03-09,5,-0.10106353623997477,-1.0
AMAT,US,REV_HIGH,2020-02-28,2020-03-02,2,51.07909557737027,0.10106353623997479,68.30690055058173,STOP,2020-03-09,5,-0.10106353623997477,-1.0
AMAT,US,REV_HIGH,2020-02-28,2020-03-02,3,51.07909557737027,0.10106353623997479,74.04950220831888,STOP,2020-03-09,5,-0.10106353623997477,-1.0
AMAT,US,REV_HIGH,2020-05-04,2020-05-05,1,43.6552397823945,0.05383806472352572,48.62333992951956,TARGET,2020-05-07,2,0.0538380647235257,1.0
AMAT,US,REV_HIGH,2020-05-04,2020-05-05,2,43.6552397823945,0.05383806472352572,51.10739000308209,TARGET,2020-05-11,4,0.1076761294470514,2.0
AMAT,US,REV_HIGH,2020-05-04,2020-05-05,3,43.6552397823945,0.05383806472352572,53.591440076644616,TARGET,2020-05-19,10,0.1615141941705771,3.0
AMAT,US,REV_HIGH+EMA20,2020-05-04,2020-05-06,1,43.6552397823945,0.08475249500478743,51.7402451419219,TARGET,2020-05-19,9,0.08475249500478732,1.0
AMAT,US,REV_HIGH+EMA20,2020-05-04,2020-05-06,2,43.6552397823945,0.08475249500478743,55.782747821685604,TIME,2020-05-20,10,0.1308215975188738,1.5435722277141706
AMAT,US,REV_HIGH+EMA20,2020-05-04,2020-05-06,3,43.6552397823945,0.08475249500478743,59.825250501449304,TIME,2020-05-20,10,0.1308215975188738,1.5435722277141706
AMAT,US,REV_HIGH,2020-06-15,2020-06-16,1,51.69971526590116,0.0686710798283713,59.323821416227744,TIME,2020-06-30,10,0.03262716380623876,0.47512233516326563
AMAT,US,REV_HIGH,2020-06-15,2020-06-16,2,51.69971526590116,0.0686710798283713,63.135874491391036,TIME,2020-06-30,10,0.03262716380623876,0.47512233516326563
AMAT,US,REV_HIGH,2020-06-15,2020-06-16,3,51.69971526590116,0.0686710798283713,66.94792756655433,TIME,2020-06-30,10,0.03262716380623876,0.47512233516326563
AMAT,US,REV_HIGH+EMA20,2020-06-15,2020-06-16,1,51.69971526590116,0.0686710798283713,59.323821416227744,TIME,2020-06-30,10,0.03262716380623876,0.47512233516326563
AMAT,US,REV_HIGH+EMA20,2020-06-15,2020-06-16,2,51.69971526590116,0.0686710798283713,63.135874491391036,TIME,2020-06-30,10,0.03262716380623876,0.47512233516326563
AMAT,US,REV_HIGH+EMA20,2020-06-15,2020-06-16,3,51.69971526590116,0.0686710798283713,66.94792756655433,TIME,2020-06-30,10,0.03262716380623876,0.47512233516326563
AMAT,US,REV_HIGH,2020-09-21,2020-09-22,1,51.519479667450085,0.06460509972779814,58.636091316436634,TARGET,2020-10-06,10,0.06460509972779804,1.0
AMAT,US,REV_HIGH,2020-09-21,2020-09-22,2,51.519479667450085,0.06460509972779814,62.19439714092991,TIME,2020-10-06,10,0.04335825707037344,0.6711274690861176
AMAT,US,REV_HIGH,2020-09-21,2020-09-22,3,51.519479667450085,0.06460509972779814,65.75270296542318,TIME,2020-10-06,10,0.04335825707037344,0.6711274690861176
AMAT,US,REV_HIGH,2021-06-21,2021-06-23,1,124.81100715967908,0.038228666956537045,134.73302970555528,TARGET,2021-06-28,3,0.03822866695653704,0.9999999999999971
AMAT,US,REV_HIGH,2021-06-21,2021-06-23,2,124.81100715967908,0.038228666956537045,139.6940409784934,STOP,2021-07-08,10,-0.03822866695653704,-1.0
AMAT,US,REV_HIGH,2021-06-21,2021-06-23,3,124.81100715967908,0.038228666956537045,144.65505225143153,STOP,2021-07-08,10,-0.03822866695653704,-1.0
AMAT,US,REV_HIGH+EMA20,2021-06-21,2021-06-23,1,124.81100715967908,0.038228666956537045,134.73302970555528,TARGET,2021-06-28,3,0.03822866695653704,0.9999999999999971
AMAT,US,REV_HIGH+EMA20,2021-06-21,2021-06-23,2,124.81100715967908,0.038228666956537045,139.6940409784934,STOP,2021-07-08,10,-0.03822866695653704,-1.0
AMAT,US,REV_HIGH+EMA20,2021-06-21,2021-06-23,3,124.81100715967908,0.038228666956537045,144.65505225143153,STOP,2021-07-08,10,-0.03822866695653704,-1.0
AMAT,US,REV_HIGH,2021-07-19,2021-07-20,1,118.64322198763918,0.06130193811119559,134.13927923306395,TARGET,2021-07-30,8,0.061301938111195664,1.0
AMAT,US,REV_HIGH,2021-07-19,2021-07-20,2,118.64322198763918,0.06130193811119559,141.88730785577633,TIME,2021-08-03,10,0.07721445527482995,1.2595760860736676
AMAT,US,REV_HIGH,2021-07-19,2021-07-20,3,118.64322198763918,0.06130193811119559,149.6353364784887,TIME,2021-08-03,10,0.07721445527482995,1.2595760860736676
AMAT,US,REV_HIGH+EMA20,2021-07-19,2021-07-21,1,118.64322198763918,0.10231889961628325,145.68945013150145,TIME,2021-08-04,10,0.03449272327118158,0.33710999043711726
AMAT,US,REV_HIGH+EMA20,2021-07-19,2021-07-21,2,118.64322198763918,0.10231889961628325,159.21256420343258,TIME,2021-08-04,10,0.03449272327118158,0.33710999043711726
AMAT,US,REV_HIGH+EMA20,2021-07-19,2021-07-21,3,118.64322198763918,0.10231889961628325,172.7356782753637,TIME,2021-08-04,10,0.03449272327118158,0.33710999043711726
AMAT,US,REV_HIGH,2021-08-19,2021-08-23,1,119.98406848467482,0.047227941691178416,131.8790449186455,TARGET,2021-08-30,5,0.0472279416911785,1.0
AMAT,US,REV_HIGH,2021-08-19,2021-08-23,2,119.98406848467482,0.047227941691178416,137.82653313563083,TIME,2021-09-07,10,0.03992432858613926,0.8453539823353451
AMAT,US,REV_HIGH,2021-08-19,2021-08-23,3,119.98406848467482,0.047227941691178416,143.77402135261616,TIME,2021-09-07,10,0.03992432858613926,0.8453539823353451
AMAT,US,REV_HIGH,2022-02-24,2022-02-25,1,118.11147561012919,0.09607987541445083,143.2201894289333,STOP,2022-03-07,6,-0.09607987541445084,-1.0
AMAT,US,REV_HIGH,2022-02-24,2022-02-25,2,118.11147561012919,0.09607987541445083,155.77454633833537,STOP,2022-03-07,6,-0.09607987541445084,-1.0
AMAT,US,REV_HIGH,2022-02-24,2022-02-25,3,118.11147561012919,0.09607987541445083,168.32890324773743,STOP,2022-03-07,6,-0.09607987541445084,-1.0
AMAT,US,REV_HIGH,2022-05-12,2022-05-13,1,99.15471303768089,0.07929546151528591,116.23406564884255,STOP,2022-05-20,5,-0.07929546151528588,-1.0
AMAT,US,REV_HIGH,2022-05-12,2022-05-13,2,99.15471303768089,0.07929546151528591,124.77374195442337,STOP,2022-05-20,5,-0.07929546151528588,-1.0
AMAT,US,REV_HIGH,2022-05-12,2022-05-13,3,99.15471303768089,0.07929546151528591,133.3134182600042,STOP,2022-05-20,5,-0.07929546151528588,-1.0
AMAT,US,REV_HIGH+EMA20,2022-05-12,2022-05-17,1,99.15471303768089,0.11853803517077113,125.82314645938942,STOP,2022-05-20,3,-0.1185380351707711,-1.0
AMAT,US,REV_HIGH+EMA20,2022-05-12,2022-05-17,2,99.15471303768089,0.11853803517077113,139.15736317024368,STOP,2022-05-20,3,-0.1185380351707711,-1.0
AMAT,US,REV_HIGH+EMA20,2022-05-12,2022-05-17,3,99.15471303768089,0.11853803517077113,152.49157988109795,STOP,2022-05-20,3,-0.1185380351707711,-1.0
AMAT,US,REV_HIGH,2022-07-05,2022-07-06,1,79.78601434397468,0.044940233871557836,87.29465887379875,TARGET,2022-07-07,1,0.04494023387155788,1.0
AMAT,US,REV_HIGH,2022-07-05,2022-07-06,2,79.78601434397468,0.044940233871557836,91.04898113871079,TARGET,2022-07-15,7,0.08988046774311576,2.0
AMAT,US,REV_HIGH,2022-07-05,2022-07-06,3,79.78601434397468,0.044940233871557836,94.80330340362282,TARGET,2022-07-19,9,0.1348207016146734,3.0
AMAT,US,REV_HIGH,2022-09-16,2022-09-19,1,84.12164731873675,0.030985242652720284,89.50139955626325,STOP,2022-09-22,3,-0.03098524265272029,-1.0
AMAT,US,REV_HIGH,2022-09-16,2022-09-19,2,84.12164731873675,0.030985242652720284,92.1912756750265,STOP,2022-09-22,3,-0.03098524265272029,-1.0
AMAT,US,REV_HIGH,2022-09-16,2022-09-19,3,84.12164731873675,0.030985242652720284,94.88115179378975,STOP,2022-09-22,3,-0.03098524265272029,-1.0
AMAT,US,REV_HIGH,2023-04-17,2023-04-20,1,105.97092763240555,0.047119521449268204,116.45135935489914,TIME,2023-05-04,10,-0.016959569701359034,-0.3599266117254343
AMAT,US,REV_HIGH,2023-04-17,2023-04-20,2,105.97092763240555,0.047119521449268204,121.69157521614594,TIME,2023-05-04,10,-0.016959569701359034,-0.3599266117254343
AMAT,US,REV_HIGH,2023-04-17,2023-04-20,3,105.97092763240555,0.047119521449268204,126.93179107739273,TIME,2023-05-04,10,-0.016959569701359034,-0.3599266117254343
AMAT,US,REV_HIGH,2023-08-18,2023-08-21,1,132.10324915676225,0.08899650754812571,157.91374913425338,TIME,2023-09-05,10,0.03477305775681372,0.3907238465285834
AMAT,US,REV_HIGH,2023-08-18,2023-08-21,2,132.10324915676225,0.08899650754812571,170.81899912299895,TIME,2023-09-05,10,0.03477305775681372,0.3907238465285834
AMAT,US,REV_HIGH,2023-08-18,2023-08-21,3,132.10324915676225,0.08899650754812571,183.7242491117445,TIME,2023-09-05,10,0.03477305775681372,0.3907238465285834
AMAT,US,PREV5_HIGH,2023-08-18,2023-08-21,1,132.10324915676225,0.08899650754812571,157.91374913425338,TIME,2023-09-05,10,0.03477305775681372,0.3907238465285834
AMAT,US,PREV5_HIGH,2023-08-18,2023-08-21,2,132.10324915676225,0.08899650754812571,170.81899912299895,TIME,2023-09-05,10,0.03477305775681372,0.3907238465285834
AMAT,US,PREV5_HIGH,2023-08-18,2023-08-21,3,132.10324915676225,0.08899650754812571,183.7242491117445,TIME,2023-09-05,10,0.03477305775681372,0.3907238465285834
AMAT,US,REV_HIGH+EMA20,2023-08-18,2023-08-21,1,132.10324915676225,0.08899650754812571,157.91374913425338,TIME,2023-09-05,10,0.03477305775681372,0.3907238465285834
AMAT,US,REV_HIGH+EMA20,2023-08-18,2023-08-21,2,132.10324915676225,0.08899650754812571,170.81899912299895,TIME,2023-09-05,10,0.03477305775681372,0.3907238465285834
AMAT,US,REV_HIGH+EMA20,2023-08-18,2023-08-21,3,132.10324915676225,0.08899650754812571,183.7242491117445,TIME,2023-09-05,10,0.03477305775681372,0.3907238465285834
AMAT,US,BOTH_HIGHS,2023-08-18,2023-08-21,1,132.10324915676225,0.08899650754812571,157.91374913425338,TIME,2023-09-05,10,0.03477305775681372,0.3907238465285834
AMAT,US,BOTH_HIGHS,2023-08-18,2023-08-21,2,132.10324915676225,0.08899650754812571,170.81899912299895,TIME,2023-09-05,10,0.03477305775681372,0.3907238465285834
